Sentiment,User,Post Content
Neutral,@GAYEGALLOPS,WITCH MOORE RIDES HER BROOM TO SUPPORT QUEEN WITCH PELOSI! Dem Gwen Moore Travels to D.C. to Vote for Pelosi AFTER COVID DIAGNOSES....QUARANTINE? SHAME ON YOU! MY MY....Churches Closed Restaurants Closed Gyms Closed but....AN INFECTIOUS COVID DEM DOES WHAT SHE WANTS! THROWING UP YET? #co4djt #gayegallops
Neutral,@GAYEGALLOPS,WITCH MOORE RIDES HER BROOM TO SUPPORT QUEEN WITCH PELOSI! Dem Gwen Moore Travels to D.C. to Vote for Pelosi AFTER COVID DIAGNOSES....QUARANTINE? SHAME ON YOU! MY MY....Churches Closed Restaurants Closed Gyms Closed but....AN INFECTIOUS COVID DEM DOES WHAT SHE WANTS! THROWING UP YET? #co4djt #gayegallops
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
Neutral,@DiamondAndSilk,‘A Direct And Severe Violation’: Federal Court Drops The Gauntlet On Governor Cuomo For Violating First Amendment Rights With Harsh Lockdowns.
