Sentiment,User,Post Content
Negative,FrankJa25612067,"Hey lefties, read this #Covid #EndTheLockdown #MAGA"
Negative,brightlight088,"RT @ByeFalecia_: Today's Trump Train in Boulder. ❤😊
#StoptheSteal
#RecallPolis 
#EndTheLockdowns https://t.co/ny5hRIPjt0"
Negative,KeGOPGO,"RT @ByeFalecia_: Today's Trump Train in Boulder. ❤😊
#StoptheSteal
#RecallPolis 
#EndTheLockdowns https://t.co/ny5hRIPjt0"
Negative,brianedyer1,"RT @ByeFalecia_: Today's Trump Train in Boulder. ❤😊
#StoptheSteal
#RecallPolis 
#EndTheLockdowns https://t.co/ny5hRIPjt0"
Negative,TheNewRight_HQ,#canada #cdnpoli #onpoli #aylmer #toronto #adamsonbbq #adamskelly #bbqaanon #bbq #endthelockdown #nomorelockdowns… https://t.co/0cHDohOkL2
Negative,toby_dorena,@notmuchelse 👇 #StopTheSteaI #MAGA #OPENAMERICANOW
Negative,CarloBasail,"Hilarious comedy, from story breaking to  explanation ...
#LockdownChaos
@SCVSignal @Susan_Shelley @therealside… https://t.co/d5O29LrvCV"
Positive,mike14131124,RT @sftrump111: #MaskUp #COVIDー19 #WearMaskProtectLife #ChineseVirus #SaturdayThoughts #SaturdayMotivation #StayHome #FightBack
Neutral,judyannaggie,RT @DaleneKurtis: California Restaurants to Sue Governor Over Lockdown Order #californialockdown  https://t.co/ByLn3FdPjj
Neutral,notkristinj,"RT @mastilerov: Quarantining Ballots
The problem here can be minor but it can be abused. What happens if a user decided to quarantine thous…"
Neutral,lanette67830,"RT @mastilerov: Quarantining Ballots
The problem here can be minor but it can be abused. What happens if a user decided to quarantine thous…"
Neutral,pdjf1,"RT @mastilerov: Quarantining Ballots
The problem here can be minor but it can be abused. What happens if a user decided to quarantine thous…"
Neutral,JAG45623751,"@WordswithSteph @joncoopertweets Basically, everyone who voted for trump needs to quarantine. 😷"
Neutral,Spikey9990_1,"RT @GoHilary: @JennaEllisEsq 👀👀👀

Guess it's time to quarantine.

https://t.co/nuTP0y5i3I"
Neutral,AlyssaM87695643,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,onejobbaltimore,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,dccra,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,ofpeopl,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,DonaldS98399233,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,theReal_KPHILL,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,GOP_EthicsGhost,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,debbie858,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,StillServingDSS,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,EnarDavis1,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,paulmprosseda,RT @gtconway3d: It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persuade to…
Neutral,MarthaJ4TRUMP,"RT @RedWaveWWG1: @realDonaldTrump posted this tweet while he was in “Quarantine”..... The public will hear from #Durham! 

🔥🔥🔥🔥🔥 https://t.…"
Neutral,Ktatl2020ifbp,@Alexand46784948 @KyleKashuv absolutely. There is no evidence to support quarantining healthy people to protect tho… https://t.co/ozV1d3cYSd
Neutral,iread17ireadu,The cold / flu season happens every year 99% survive covid.  'Quarantine' is when you restrict the movement of sick… https://t.co/JNGWHi3hxg
Neutral,CamiloGuezRodri,"RT @Laurie_Garrett: The Arizona State legis may go into quarantine because for &gt;10 hours #Trump’s personal attorney #RudyGiuliani met, unma…"
Neutral,tantrictweeter,RT @BrendanKeefe: Trump Campaign says legislators in Georgia don’t need to quarantine even though now-COVID-positive Rudy Giuliani “Mayor G…
Neutral,NoisyTigress,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,dublinnewscom,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,DJE2612319,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,southroncross,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,erniemoore76,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,Swanny3210,"RT @NicoleArbour: Democrats cause, want, and enforce lockdowns to tank your business. 

Lockdowns are an invention of the left. 

If your l…"
Neutral,arabrab58,@aking4democracy @2005Chonky @LisaMarieBoothe Lockdowns mean you have lost control.  After our 112 day lockdown...y… https://t.co/Q9bY11YKrb
Neutral,presh_beagle,"@SaraCarterDC @ScottWAtlas Lockdowns ARE NOT abt the China virus…
Lockdowns WERE NEVER abt the China virus… 
Lockdo… https://t.co/oCXZzd7olL"
Neutral,irishnhmanc,"@JoeBiden What’s your plan?  Lockdowns, mask mandates..."
Neutral,chastex69,guess she'll will lockdown and no one will attend
Neutral,Jan10998072,RT @JuliansRum: One week later: Covid lockdowns
Neutral,SusaQ54,RT @JuliansRum: One week later: Covid lockdowns
Neutral,bigfoots101,RT @JuliansRum: One week later: Covid lockdowns
Neutral,NJMadeline,RT @JuliansRum: One week later: Covid lockdowns
Neutral,stacynolanamato,RT @JuliansRum: One week later: Covid lockdowns
Neutral,KarenMulloy,RT @JuliansRum: One week later: Covid lockdowns
Neutral,AnitaBolena55,RT @JuliansRum: One week later: Covid lockdowns
Neutral,spankfit,RT @JuliansRum: One week later: Covid lockdowns
Neutral,Sherryconley11,RT @JuliansRum: One week later: Covid lockdowns
Neutral,AndrewPflaum2,RT @JuliansRum: One week later: Covid lockdowns
Neutral,windyhart,RT @JuliansRum: One week later: Covid lockdowns
Neutral,RenataSpargoli,RT @JuliansRum: One week later: Covid lockdowns
Neutral,6728FixerUpper,RT @JuliansRum: One week later: Covid lockdowns
Neutral,GinaM05855132,RT @JuliansRum: One week later: Covid lockdowns
Neutral,TurntableKittah,"Lockdown until 2023 according to Biden CDC choice, Rochelle Walensky."
Neutral,Richardsmps56,Good observation. Seems the places with the most stringent lockdowns have the biggest surge. Strange!
Neutral,SteveGuest,"California Restaurants to Sue Governor Over Lockdown Order

https://t.co/9EKYxjHlip"
Neutral,Glec7112,"Same as @BarackObama @JoeBiden lockdown recession in 2007, 2008. We almost lost our whole business then."
Neutral,orchardmudtwin,@AnnCoulter She doesn't look like a Trump voter (I could be wrong) you can't vote for Biden than complain about lockdowns.
Neutral,JerryAvalos7,Trump supporters protested Newsom's draconian lockdown. https://t.co/N3t6WAlFzd
Neutral,scottgraham8109,"@JoeBiden You won’t do anything except lockdown and mandate masks.  You have no solution, neither does Fauci."
Neutral,Brskyhawk,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,cathy4416,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,griffinbird36,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,Michael64292092,RT @JuliansRum: One week later: Covid lockdowns https://t.co/YngSP7KYTy
Neutral,Todd11052917,RT @JuliansRum: One week later: Covid lockdowns https://t.co/YngSP7KYTy
Neutral,Freewillburnya,"@BabeTruth2 @KitemanArgues 🤣
With biden in office we won't have much a country left after he mandates lockdowns and crap."
Neutral,hurleyman51,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,bear47dog,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,1718106J,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,muskyhuter61,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,woodsie76,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,Kokoweef,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,ShirleyFulton15,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,SMarieC11,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,MikeMq1,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,drofdem,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,dwyersplace,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,MzBing,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,FairviewSaint,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,jr_pettaman,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,stewonthis1,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,Re_Jenslef,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,ellisjanine4,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,MalkaMelanie,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,8_christiansen,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,AndrewPflaum2,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,saucy_paige,RT @JuliansRum: One week later: Covid lockdowns https://t.co/YngSP7KYTy
Neutral,L_L_T_REPUBLIC,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,JohnHussey40,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,Lisalolaann,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,ybitda,RT @ASavageNation: DO YOU REALIZE THE LOCKDOWNS ARE AN UNDECLARED MARTIAL LAW?  passed without a single VOTE!
Neutral,Marilyn2617,RT @JuliansRum: One week later: Covid lockdowns https://t.co/YngSP7KYTy
Neutral,MAGA_GUY2020,RT @kentthomson5: #SayHerName #SayTheirNames #lockdown #Corona #Trump2020 #Trump #BLM #BLMAntifaTerroristsThugs #BlackLivesMatter
Neutral,Reticulator,Some people ignore masking and lockdown orders; some people ignore critical race theory orders.
Neutral,ahs6482,@JoeBiden I believe Trump will have it done before you need to do anything. Masks and lockdowns are your plan. We know
Neutral,JohnCFischer1,RT @ChadPergram: House to vote on one-week bill to avoid a shutdown on Wednesday. Would avert shutdown. Would fund gov’t through 11:59:59 p…
Neutral,BarbSmith16,RT @bob_donoven: Communist shutdown
Neutral,wendydcoe,So here is the Rat that told them to shutdown the counting for the “Republicans”
Neutral,HStowit,@LisaA311 @JoeBiden Shutdowns are destroying the country and masks are bullshit theater.
Neutral,Magda999992,And shutdowns and bankruptcies. . That's what Californians voted for... And more.... There will be so much more...… https://t.co/zSZancURSl
Neutral,WTF202051636444,"@Mareq16 How does a govt shutdown affect things?

Coming up here quickly

https://t.co/7skfZlq5to"
Neutral,Valenti77030238,"RT @courrielche: On what planet does a politician NOT need to ""earn your vote""? This is as dumb as your initial push for shutdowns."
Neutral,BeverlyEra1,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,DanaNra2000,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,Wendy23967141,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,Kellmat2,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,Jamierodr14,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,JoelGuidry3,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,JamesHMoran3,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,SallyMa24118067,"RT @SandraSentinel: For those who support shutdowns....

How many children should starve 

How many families should go bankrupt 

How many…"
Neutral,skullaria,We should not have even had an election.  We've had widespread shutdown of businesses and suddenly people being mad… https://t.co/qR7ZwzVpI6
Neutral,GopherGrad,RT @jamiedupree: The new shutdown deadline will be December 18.  Not a surprise that there was a 1 week delay.
Neutral,Briefing__Room,House to vote Wednesday on a weeklong stopgap to avoid government shutdown https://t.co/p7HjGdhHKV
Neutral,SusanKingsleyW,"Isn't it funny that the same people who called President Trump ""a Dictator"" - are now the actual dictators thru their illegal shutdowns?"
Neutral,rooseveltFellow,#House to vote #Wednesday on a weeklong stopgap to avoid government shutdown #TheHill https://t.co/6ZKq1EdsR7
Neutral,EllwangerJohn,@SteveSisolak Your shutdowns are not backed by science !  National doctors are petitioning to stop all lockdowns !… https://t.co/RWJ1rc6dFW
Neutral,YourNewsHawk,"This was how the states looked before the 3am coordinated shutdown!!
The election was stolen by the criminal leftis… https://t.co/ObQ7z9J9li"
Neutral,Fogar8,"RT @WTF202051636444: @Mareq16 How does a govt shutdown affect things?

Coming up here quickly

https://t.co/7skfZlq5to"
Neutral,DumdumFrave,and also big fat #pensions and #healthcare -- for every shutdown there should be a politician salary #rollback… https://t.co/g32jEkiRAR
Neutral,RobertSteck13,What caused the evictions? Fear and shutdowns by democrat governors! Most of them voted for Biden and under Biden t… https://t.co/DWXuxPdN5Q
