Sentiment,User,Post Content
Negative,MAGA_GUY2020,"RT @FinePosh: Are your schools open? 

#schoolsreopening #ReOpenAmerica #Vote2020   #VOTE   #ElectionDay   #ElectionNight   #Election2020  …"
Neutral,gmom1980,#USAelection2020 #BidenCrimeFamilyExposed #2ndLockdown
Neutral,MariaBonanno9,Quarantine all Democrats forever
Neutral,StephanieHicks_,RT @ConanOBrien: So NOW Trump wants to quarantine in the White House.
Neutral,SoyGuanabana,Girl! You got covid from your boss! Stfu. Like go quarantine somewhere.
Neutral,TracyKarch2,RT @Angelabeeker1: Perhaps this why @MarkMeadows just came down with Covid. Keep him in quarantine.
Neutral,SscottPatriot,RT @PartlySunny2020: @paulsperry_ @realDonaldTrump CDC rescinded its quarantine restrictions for election day.  It's over.
Neutral,cole_julie,Yay The virus is over.   Let’s get back to work. No more quarantines pass the champagne 🥂
Neutral,Marlenes777,RT @BBWave2020: So what are the odds that Mark Meadows is faking Covid so he can quarantine and doesn't have to be the one to tell Trump he…
Neutral,OnofrioSarah,Not only that but day of election the CDC said I could break quarantine that's some BS it's all been a scam to stea… https://t.co/pURRkSqFfQ
Neutral,GranmaGG,"RT @Cleavon_MD: Let's be honest. Trump Admin is way OVER their heads. ""We're not going to quarantine America,"" they say, and that's cool, b…"
Neutral,DelizDear,"RT @Cleavon_MD: Let's be honest. Trump Admin is way OVER their heads. ""We're not going to quarantine America,"" they say, and that's cool, b…"
Neutral,YHVHs_Child,"RT @weeki1: Without the Chinese plague, there would have been no push for mail-in-votes....stopping Trump rallies, trying to quarantine and…"
Neutral,DustyRh17855660,"RT @AlanRMJones: #SCOTUS has ordered thousands of late Pennsylvania votes, which it may find illegal, should be quarantined but the network…"
Neutral,RedDragonFly19,RT @cohkohhh: @drdavidsamadi The election happened. The Dems used it exactly as they wanted to. Even the CDC said we could break quarantine…
Neutral,hbsdml,RT @AL_MENAA: @dbongino Mass protests are taking place in Leipzig (Germany) against the decision to quarantine the cause of the third wave…
Neutral,Repbeth1,RT @Redpainter1: Every single person in this room needs to quarantine for 14 days https://t.co/feOc6AAUSL
Neutral,WeTRiUMPh2020,"RT @PartlySunny2020: @RealJamesWoods The quarantine lockdown mandate was lifted by the CDC on November 3, 2020.  Guidelines issued on Octob…"
Neutral,cahabaman,@JenniferJJacobs @tylerpager @MarioDParker They are going to have to quarantine &amp; fumigate the White House for week… https://t.co/zmUaYFY3e5
Neutral,JoAnn99167659,"RT @MariaBonanno9: My pro-China, anti-American co-worker is in quarantine - yet again. You wouldn't believe the things he does to scare eve…"
Neutral,dan_hauer,"RT @DigMemePray: CONSIDER that the CDC said - on election day - that ""it's ok to go vote in person if you are currently in COVID quarantine…"
Neutral,scroughy,RT @MeidasTouch: We began as three brothers in quarantine who knew we needed to remove Trump to save democracy. Thanks to you we became mov…
Neutral,Vectom2,"The week, the CDC magically declared that the Covid positive and quarantined should all of a sudden go vote in pers… https://t.co/bIzvKH2SOz"
Neutral,MacBetty,RT @BlairBrandt: Does that include shutting down schools &amp; workplaces &amp; mandating a national quarantine to drive the country back into a de…
Neutral,leongrad01,RT @BlairBrandt: Does that include shutting down schools &amp; workplaces &amp; mandating a national quarantine to drive the country back into a de…
Neutral,Awa_ke_now,"RT @LegendaryEnergy: Quarantines, lockdowns, mask mandates, mass censorship &amp; the most fraudulent election in modern history.

Can you imag…"
Neutral,AmPat15829579,RT @BlairBrandt: Does that include shutting down schools &amp; workplaces &amp; mandating a national quarantine to drive the country back into a de…
Neutral,RussiaIfYouAre,@MaddowBlog The Biden Team should not move in on Jan 20th. Must do a full virus clean-up and a 14-day quarantine. Just in case.
Neutral,OccupiesaJob2,SupremeCourt just Ordered all Ballots received after Election Day MUST BE Counted Separately and then Quarantined… https://t.co/17dxLoYLss
Neutral,mattchoobob,"RT @LegendaryEnergy: Quarantines, lockdowns, mask mandates, mass censorship &amp; the most fraudulent election in modern history.

Can you imag…"
Neutral,thumperjoe1971,"https://t.co/iQKsVQIn1f wait what 
This guy criticizes trump when he himself had to quarantine 3 that's 3 times due to possible exposure"
Neutral,c3y5000,RT @somnathsikdar: @aletweetsnews I’m guessing these folks will quarantine for 14 days minimum after returning home? @JoeBiden will demonst…
Neutral,dkariel,"RT @brikeilarcnn: In California’s San Joaquin County, 16 staff members are quarantining after another tested positive for coronavirus.
http…"
Neutral,timtarheelbred,"@meloncollie44 @FoxNews Have u been in QUARANTINE THE LAST 12 YRS?
JOE HAD 8 yrs of DIVIDING AMERICA!
Y do u think… https://t.co/NwabumIFY2"
Neutral,franabanana,@KBMechD No.  Nov 4 it went away -  just like Pres Trump predicted.   On election day CDC said quarantined people w… https://t.co/y3zJe3c622
Neutral,Destinbeach22,No more lockdowns
Neutral,GermanG2017,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,K2Twiiiter,Noooooo lockdowns!
Neutral,dontbei,Lockdowns are done. It was all a ruse.
Neutral,KathyPizzol,Lockdown Joe. #TheDarkWinter
Neutral,Diana539539Dahl,@jeremyfaust @JoeBiden Lockdowns forever!
Neutral,Chopper7774,Biden lockdown coming soon
Neutral,MsGoody2Shoes33,"@JoeBiden and @KamalaHarris 

Please....

No more lockdowns!"
Neutral,MattersMy2,RT @anonpatriotq: These are the same people that have been calling for more lockdowns.
Neutral,tismdude,RT @anonpatriotq: These are the same people that have been calling for more lockdowns.
Neutral,BrandowsWife731,RT @anonpatriotq: These are the same people that have been calling for more lockdowns.
