Sentiment,User,Post Content
Positive,@Jbartosz67,Police are ordered to “stand down” and let these criminals destroy our cities. A mom gets arrested for taking her kid to the park during a stay at home order. Are we all nuts?!
Neutral,@ETTalkShow,FINALLY! Fauci Admits Widespread Lockdowns Not Needed In U.S.
Neutral,@DrGosar,"40 Million Unemployed and the Defeat Of America  I was proud to vote for the tax relief bill, the energy bills and the deregulatory policies that helped President Trump create the greatest economy in our lives.  Now, after 90 days of shutdowns, closures, and fear-mongering, we have 40 million unemployed. Also the most in our lifetimes.  Immigration, both illegal and legal, is the biggest threat to our economic recovery. With 40 million unemployed all immigration needs to halt.  Tucker Carlson nails it: “This is a crisis, as profound and dangerous as any war we’ve fought. God help us if we don’t fix it soon. Finding work for Americans has to be our top priority.    A huge number of American jobs are now occupied by foreign nationals, many jobs that Americans would be thrilled to have — white collar jobs, the kind your kids studied for in college, but can’t get.” End OPT. End work visas. Hire AMERICAN citizens. Our nation’s survival is at stake."
Neutral,@HippieConservative,"Sigghhh...this mornings thoughts. This should NOT be American Vs American, it's Americans vs Tyrannical government. American citizens have been living in oppressive tyrannical Democratic run cities. They are American Citizens...Excessive lock downs, arrested going to work, murder with No charges (until this morning)...this IS Tyranny.  Although their anger, we know is mis-guided #thanksobama, #thanksfakenews, and inundated with propaganda to solidify the democratic agenda...WE KNOW BETTER...and while looting is not OK, standing up against this tyranny IS! Who we ALL should be angry with @jabob_frey, why didn't you have your police chief arrest that murderer? UNITED WE STAND If you decide White Americans did this to your city and come for me, then we will not agree. There I said it. #maga2020"
Neutral,@HippieConservative,"Listen Patriots if you are still trying to figure out how we all got played, stop it. This is a long time coming globalist terrorist attack on Democracy and White People directly. Next is target cops and properties, show angry white people shooting protesters. Headlines read Trump and Racist supporters kill 500,000 us citizens protesting for equality. The suppression of speech, excessive lock downs and then attack was funded by Soros and Clintons. This is worldwide globalist takeover, blacklivesmatter are protesting on behalf of George in other countries, their liberation is when America ends. Welcome to the New World Order. We ain't gonna fight our way outta this, their propaganda is strong We and Trump are the Nazis...just ask my liberal boyfriend."
Positive,@Dragonfly1203,"When I wear a mask...""I can't Breathe!!!"" Don't kneel on my neck by requiring I wear one in public!"
Positive,@HippieConservative,Good Morning Patriots! First morning on Parler! #twexit Question of the day: Who else from California is thinking of finding your old pot Dr and getting a note that you Don't need to wear a mask for Medical Purposes?
Positive,@HippieConservative,"Anyone else thinking about getting one of these as your mandatory mask? Full Face Snorkel Mask, Mask has Camera Mount for 180° Panoramic View of people asking ""should I have one of those""?, 8% reduced risk of getting COVID-19 vs 6% with your homemade material mask, T-shirt Sleeve, or Bandana! Loss of oxygen only 10% vs 20% with other masks. Available why supplies last. I think I'm gonna get it, get out the old Go Pro, head to Walmart and see what happens! What Color should I get?"
Negative,@BobbyBigFeet,"No violence, no mask, no fear. Drive-in church for His word today! Amen."
Negative,@BFritchie,Now that's an #unmasking that I'd *love* to see!!!! #DNC #MSM
Negative,@HappyLife1968,Antifa Terrorists UNMASKED ECHO ECHO ECHO
Negative,@HappyLife1968,Antifa Terrorists UNMASKED ECHO ECHO ECHO
Negative,@HappyLife1968,Antifa Terrorists UNMASKED ECHO ECHO ECHO
Negative,@HappyLife1968,Antifa Terrorists UNMASKED ECHO ECHO ECHO
Negative,@Invisibleme45,Yes! Take off the masks! Stop the fear mongering! Let’s all refuse to wear masks!
Neutral,@JimLin,I would advise the protesters not to accept those masks. Who knows how many people have touched those masks and then you put them on your face. A good way to spread the virus.
Neutral,@Jfields1118,Perfect mask!
Neutral,@ICthruIt,Corona Virus Positive Thought of the Day - At least the rioters have a nice variety of masks to choose from these days.
Neutral,@GaryADePietro,"NEED a good LAUGH! The VOICE of ""TRUTH"" at CNN speaks! Trusty old Jim Acosta asks Kaykeigh about MASKS!!! Then listen to the guy after him! Why do ALL these folks speak with LISPS!!!! Must be something in their water... like BPA!"
Neutral,@AARonAwoken,"Wow! So the #warpspeed vaccine is a dud and WILL INFECT more than it helps! On top of that, just to get the vaccine fast-tracked data was hidden and or falsified! #GatesForPrison2020 #FauciForPrison2020 #NoVaccineForMe"
