Sentiment,User,Post Content
Negative,QueenHollyFay20,I volunteer to be jailed for NOT wearing a Mask. I'd love to see Biden make me. #ReopenAmerica
Negative,CitizenNotSub,"RT @blackwhiteALL: Good for him! Now, everyone needs to do the same and they will have to open up our country. #OpenAmericaNow"
Negative,Whitney7890,#willbewild #OpenAmericaNow #Overturn #Trump #WeThePeople #BidenCheated2020 #BidenWillNeverBePresident… https://t.co/9nIuIYgsVN
Negative,Bass201585,"RT @blackwhiteALL: Good for him! Now, everyone needs to do the same and they will have to open up our country. #OpenAmericaNow https://t.co…"
Negative,shayken13,Because he wants votes on the floor so everyone can defend their vote. I personally would rather #OpenAmericaNow th… https://t.co/9ZkaKtgpBu
Neutral,coconutta5,@JoeBiden @Garyjoh13313325 Quarantine the SICK. NOT the healthy! Common sense!
Neutral,BeverlyEra1,If everyone gets there and claims they have been exposed to the Covid they will have to keep you in DC on quarantin… https://t.co/b6fTN8wRrK
Neutral,TombstoneJosie,RT @CindyProUSA: @SCmusic82 @goldwaterkid65 @realDonaldTrump You never quarantine healthy people. Total Fraud. It is all about control &amp; co…
Neutral,Colombia4trump,"Still haven't found the science behind locking down cities, closing down businesses, schools, quarantines of the he… https://t.co/v5Z0JEt9rA"
Neutral,skwillett1,RT @CindyProUSA: @SCmusic82 @goldwaterkid65 @realDonaldTrump You never quarantine healthy people. Total Fraud. It is all about control &amp; co…
Neutral,nlnulph_x,RT @CindyProUSA: @SCmusic82 @goldwaterkid65 @realDonaldTrump You never quarantine healthy people. Total Fraud. It is all about control &amp; co…
Neutral,RedWhiteBlue4vr,"@DC_Draino In PA today for the day. Laughed at their signs to quarantine or test. Outlet malls open, small business… https://t.co/3o2PRCRqN7"
Neutral,bail10361,RT @ChN35633525: A nursing home holocaust to get horrendous death numbers to terrorize Americans into accepting Lockdowns &amp; quarantines &amp; d…
Neutral,InAbsentia9,RT @ChN35633525: A nursing home holocaust to get horrendous death numbers to terrorize Americans into accepting Lockdowns &amp; quarantines &amp; d…
Neutral,jhawk2467,RT @ChN35633525: A nursing home holocaust to get horrendous death numbers to terrorize Americans into accepting Lockdowns &amp; quarantines &amp; d…
Neutral,mec21blue,"RT @johnpavlovitz: 2020, please pack up your insidious virus,
endless quarantines,
beloved actor deaths,
mad despot machinations,
black men…"
Neutral,ConservativeUK4,Covid positive Trump Jr spends quarantine trolling dems: Trump Jr posted a video to Instagram on Friday night to re… https://t.co/HuDHdnfw2f
Neutral,CherylReynolds,Lockdowns are stopping Americans...
Neutral,Bro17615356,#biden #bidenlost #trumpWon #lockdown
Neutral,gerikennerly,@DiamondandSilk No to @JoeBiden and his mandatory vaccinations and lockdowns.
Neutral,pokeyrosie02,RT @CherylReynolds: Lockdowns are stopping Americans...
Neutral,mariobortoluss1,Ecco come in Italia 😖#lockdown
Neutral,Douglas05689216,And why is the left the only ones pushing facemasks and lockdowns?🤔
Neutral,ECole29607,#BidenHarris2020 #BidenCheated2020 #lockdown #WakeUp #AmericaWakeUp #WakeUpAmerica
Neutral,NutKrack3r,"Whitmer, you’re in this group: #Michigan #tuesdayvibe #lockdown"
Neutral,zacebrown,Trump should sign an EO preventing lockdowns and mask mandates.
Neutral,Trollo_Koopa,"Even if he did enforce Lockdowns, it would look the same, if not worse. Look at California"
Neutral,AmericaRising17,"RT @KenZimmern: @drdavidsamadi There is no “lockdown” power.   
Vote out the pocket dictators."
Neutral,MrPeters100,surely no other nation could be lying #COVID19 #coronavirus #election #lockdown #tuesdaymotivations
Neutral,TrumpsTheBest1,"RT @thebradfordfile: Trump was right about lockdowns.

And virtually everything else."
Neutral,DKCNDANE,@JennaEllisEsq Is everyone in lockdown again so they can try to rig the next election in Georgia?
Neutral,kcdartexpress,THIS IS THE COMING NATIONAL SUPER LOCKDOWN literally the week Biden slips into the WH.
Neutral,jsev20,"RT @Elenai88: @55true4u There should be no 600 or 2000$
There should be no Lockdown.
You are being distracted from the New World Order and…"
Neutral,toby_dorena,@notmuchelse you support the tyranny &amp; inhumanity of lockdowns of healthy people! #StopTheSteal #MAGA
Neutral,AnnaWaul,"This is kind of a big deal.
#biden #Ukraine #Hunter
#cryptocurrency #COVID19 #lockdown #Crypto"
Neutral,CliffHippoppen,@lucyallan @jenninemorgan Did you vote for the Lockdown? utter scum. You'll fear walking down the street soon.
Neutral,Elizabe43847806,RT @Daver91311: @laurenboebert @Elizabe43847806 Tells me this state has its head up its a$$ because obviously lockdowns aren't about contro…
Neutral,PithyPins,"RT @Matthew_4_Trump: Look at everything they did in 2020.

The phony impeachment. Unconstitutional lockdowns. Suspending the constitution.…"
Neutral,heresjo,"RT @Matthew_4_Trump: Look at everything they did in 2020.

The phony impeachment. Unconstitutional lockdowns. Suspending the constitution.…"
Neutral,Jkruge,Biden is going to lockdown the whole country for the next 100 days or more. Just watch him do it 🤬😡🇺🇸
