Sentiment,User,Post Content
Negative,FritzieWatched,"#StopTheSteal #COVID19 #LockdownsDontWork #OpenUpNow

🇺🇸@realDonaldTrump🇺🇸 #PromisesKept #PeacePOTUS #LawAndOrder… https://t.co/YpsFMAwHXC"
Positive,MAGA_GUY2020,"RT @JALimit: See https://t.co/3ftct3kEzm
#Airport #COVID19 #StayHome #Trump2020 #BidenHarris2020 #PeopleFirst #Corona #healthcare #SocialMe…"
Neutral,Byronleemarley1,"@JoeBiden We shouldn't have to ""get back to our lives."" 

Never in the history of man have we quarantined the healt… https://t.co/NO91Qq5ZpW"
Neutral,Cult45Scott,"RT @billwowdotcom: @JoeBiden If masks work -&gt; why 6 feet. 
If six feet work -&gt; why lockdowns. 
If lockdowns works -&gt; why more lockdowns.…"
Neutral,starstrucksugar,And end the lockdowns.
Neutral,CarneyMichael5,"@MaddestHattie @longcoviddaily @maggmountains @JoeBiden From lockdowns? Such as suicide, job loss, isolation?"
Neutral,trumphop,RT @realDonaldTrump: I will not be going to Florida because of the Shutdown - Staying in the White House!  #MAGA
Neutral,tnacgal,RT @Harriet85630192: @POTUS @realDonaldTrump Talk to @RealRLimbaugh about how many gubmint shutdowns happened under President Reagan. Do no…
Neutral,KLomiglio,RT @Harriet85630192: @POTUS @realDonaldTrump Talk to @RealRLimbaugh about how many gubmint shutdowns happened under President Reagan. Do no…
Neutral,GetsGreased,If there was ever a piece of crap passed by Congress for @realDonaldTrump to shutdown Govt over it's this obscene O… https://t.co/Gh4jBiPyl6
Neutral,lwalshmt,@KamalaHarris @BarackObama @JoeBiden This is what's on your mind while the country remains on lockdown? Millions of… https://t.co/PSXzDOU4KS
Neutral,john_11B_,@JoeBiden Basically they're saying they will push lockdowns well into 2021 and 2022 this tyranny will end in violence.
Neutral,Jamie32377541,"RT @conserv_tribune: It isn't any surprise that with lockdowns and riots across America, Americans bought lots of guns? #2020election #Dona…"
Neutral,walker_rita,"And that is exactly what Trump WILL DO if given the win of which he did win!  #DonaldTrump would end the lockdowns,… https://t.co/3FejD9j8iP"
Neutral,wenderella60,RT @NvrRyan: Talk about a Superspreader apocalypse. Our hospitals will be over run. We will never get out of lockdown. Where do these migra…
