Negative,conservative,Ctmaga2020B4,RT @ReleaseTheMem12: #EndTheLockdowns https://t.co/3glnFyJsWX
Negative,conservative,dawnegray3,💯 #ReopenAmerica
Negative,conservative,Valerie06970073,"RT @CrunchyDoughnu1: Yes!!! #openAmericaNow

Why doesn’t he do this?"
Negative,conservative,OwnedByMy2Cats,"RT @CrunchyDoughnu1: Yes!!! #openAmericaNow

Why doesn’t he do this?"
Negative,conservative,CarolM39,Please share this information far and wide! #covid #nomask #maga #kag #nolockdown
Negative,conservative,PartisanFront,"RT @PartisanFront: Does that sound like #American #Patriots giving up? 

Hell, no!

#TrumpWon #Georgia #TrumpRally #NoLockDown #DemocratsCh…"
Negative,conservative,PartisanFront,"Does that sound like #American #Patriots giving up? 

Hell, no!

#TrumpWon #Georgia #TrumpRally #NoLockDown… https://t.co/qBdkr2AwAd"
Positive,liberal,PissOffTrumpkin,#StayHome
Positive,liberal,TammyJa58005315,"RT @4a_of: MAGA spreads the virus!!
#WearADamnMask
#StayHome"
Positive,liberal,shortreddog,"RT @4a_of: MAGA spreads the virus!!
#WearADamnMask
#StayHome"
Positive,liberal,ILeftTheGOP,@realDonaldTrump @IngrahamAngle @FoxNews @PressSec @GOP #COVIDー19 #TrumpRally #StayHome
Positive,liberal,TahinoY,"RT @4a_of: MAGA spreads the virus!!
#WearADamnMask
#StayHome https://t.co/lf1qTeJUsb"
Positive,liberal,WILLIAMSKY12341,"RT @MaryWalden13: #DontShareYourAir
#WearAMask 
#STAYATHOME 
#StayAtHomeSaveLives https://t.co/G1KgCoFmYj"
Neutral,liberal,SusanLeeMuir3,She should be in quarantine
Neutral,liberal,DarrenRigger,The entire Trump legal team should quarantine.
Neutral,liberal,gman123,Trump's entire team has to quarantine. Karma
Neutral,liberal,gapuppie,"@Stretchct If so, trump's other lawyer may be down too. She should have to quarantine anyway."
Neutral,liberal,kuhnhall,How many will actually quarantine is the sad reality.
