Negative,conservative,MJkatzTheWriter,"#EnoughIsEnough 
#NoMoreMasks
#NoMoreLockdowns
#NoMoreLiesAndBullCrap"
Positive,liberal,rubymagic,#WearAMask #StayHome
Neutral,liberal,Tduggan80208294,@SenMastriano Trump should quarantine for the next 54 days. To stop embarrassing the Country. And pin head like you Mastriano
Neutral,liberal,DpedronWestie,"Anyone have a comment for this?

Donald Trump Jr. Quarantining with COVID with Netflix and Guns https://t.co/VAgLinLr49 via @TMZ"
Neutral,conservative,eBeaulay,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,ozbod,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,lunar_monkey,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,Jason91992445,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,DanielleSaeli,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,Stephen63390620,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,Nothing47379273,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,KingOfPentacl,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,conservative,DanielleSaeli,Lockdowns kill!
Neutral,liberal,oiculikeit,Lockdown Mental Facility!
Neutral,conservative,MikeMesplay,"As soon as Biden is sworn in, no more lockdowns, watch"
Neutral,conservative,Matttrina,RT @EvanAKilgore: RT if you DON'T want @JoeBiden's nationwide lockdown.
Neutral,conservative,GermanG2017,RT @EvanAKilgore: RT if you DON'T want @JoeBiden's nationwide lockdown.
Neutral,conservative,EricHuck3,RT @EvanAKilgore: RT if you DON'T want @JoeBiden's nationwide lockdown.
Neutral,conservative,DrDHennen,"@realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,spears2345,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,Hanicy,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,GodspeedQQ,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,amberhawaii1,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,4_DJT,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,babyboomerMJ,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,DebateDate,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,NurseViper,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,scodogno,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,liberal,DJTMentionsBot,"RT @DrDHennen: @realDonaldTrump Covid has been used to shutdown small businesses, create govt dependency, &amp; steal an election!"
Neutral,conservative,cancer4dikinson,RT @GrrrGraphics: #TurkeyJoe #TurkeyDay2020 #ThanksgivingDay had enough of Lockdowns and America destroying Democrat policies  ? We Have! L…
Neutral,liberal,Steve_Yo72,"@LakerFan4ever87 @eddiek005 @realDonaldTrump South Korea and Taiwan did without lockdowns. They took it seriously, unlike Trump."
