Negative,conservative,FritzieWatched,"#StopTheSteal #COVID19 #LockdownsDontWork #OpenUpNow

🇺🇸@realDonaldTrump🇺🇸 #PromisesKept #PeacePOTUS #LawAndOrder… https://t.co/YpsFMAwHXC"
Positive,conservative,MAGA_GUY2020,"RT @JALimit: See https://t.co/3ftct3kEzm
#Airport #COVID19 #StayHome #Trump2020 #BidenHarris2020 #PeopleFirst #Corona #healthcare #SocialMe…"
Neutral,liberal,suggleej,"@theHetal Maga vaccine, meme! He hates needles! He is quarantine crazy😜 https://t.co/OREntpbdOg"
Neutral,conservative,Byronleemarley1,"@JoeBiden We shouldn't have to ""get back to our lives."" 

Never in the history of man have we quarantined the healt… https://t.co/NO91Qq5ZpW"
Neutral,conservative,Cult45Scott,"RT @billwowdotcom: @JoeBiden If masks work -&gt; why 6 feet. 
If six feet work -&gt; why lockdowns. 
If lockdowns works -&gt; why more lockdowns.…"
Neutral,conservative,starstrucksugar,And end the lockdowns.
Neutral,conservative,CarneyMichael5,"@MaddestHattie @longcoviddaily @maggmountains @JoeBiden From lockdowns? Such as suicide, job loss, isolation?"
Neutral,conservative,trumphop,RT @realDonaldTrump: I will not be going to Florida because of the Shutdown - Staying in the White House!  #MAGA
Neutral,conservative,tnacgal,RT @Harriet85630192: @POTUS @realDonaldTrump Talk to @RealRLimbaugh about how many gubmint shutdowns happened under President Reagan. Do no…
Neutral,conservative,KLomiglio,RT @Harriet85630192: @POTUS @realDonaldTrump Talk to @RealRLimbaugh about how many gubmint shutdowns happened under President Reagan. Do no…
Neutral,liberal,mizzynutz,"@JoeBiden @PatrickAParish Good luck, especially if trump gets away with government shutdown, which is what that who… https://t.co/nB5LDP44L1"
Neutral,liberal,kruppofnoodles,RT @jkishore: @GeoRebekah @JoeBiden The Democrats are fully behind the back-to-school campaign and are opposed to the shutdown of non-essen…
Neutral,conservative,GetsGreased,If there was ever a piece of crap passed by Congress for @realDonaldTrump to shutdown Govt over it's this obscene O… https://t.co/Gh4jBiPyl6
Neutral,conservative,lwalshmt,@KamalaHarris @BarackObama @JoeBiden This is what's on your mind while the country remains on lockdown? Millions of… https://t.co/PSXzDOU4KS
Neutral,conservative,john_11B_,@JoeBiden Basically they're saying they will push lockdowns well into 2021 and 2022 this tyranny will end in violence.
Neutral,conservative,Jamie32377541,"RT @conserv_tribune: It isn't any surprise that with lockdowns and riots across America, Americans bought lots of guns? #2020election #Dona…"
Neutral,conservative,walker_rita,"And that is exactly what Trump WILL DO if given the win of which he did win!  #DonaldTrump would end the lockdowns,… https://t.co/3FejD9j8iP"
Neutral,conservative,wenderella60,RT @NvrRyan: Talk about a Superspreader apocalypse. Our hospitals will be over run. We will never get out of lockdown. Where do these migra…
Neutral,conservative,SharonP92453996,"@JoeBiden Why, masks and lockdowns don't slow it. how would you control it. President Trump has provided leadership… https://t.co/7BD9zjbrlx"
Neutral,conservative,CurtBradshaw,"@JoeBiden Joe, You know the government could be shutdown by December 28th? Wonder how that might effect the electio… https://t.co/ceB8NEk59U"
Neutral,conservative,Juliesc51073985,"@GeistPoliti @szlava97 @JoeBiden Just like ""science"" is working? These shutdowns are not based on science. When 70%… https://t.co/sCButFRSZv"
Neutral,conservative,TRUMPGETGO,@GovPritzker @JoeBiden Urgent need for Pritzker‼️😂😅🤣😂😅😂🤣😂😅😂🤣😅Hopeless -when masks &amp; shutdowns don’t work‼️😂😅 https://t.co/6WM2ZNDd9c
Neutral,conservative,Jacob96203686,"@Danstringer74 @JoeBiden You think.... Non of this was ever going to work. In fact, it only prolonged the lockdowns… https://t.co/qVQkoV7iZT"
Neutral,conservative,SeasideStand07,"@DailyCaller @JoeBiden is an senile idiot who needs to be in lockdown. He couldn’t be trusted with a grocery list, much less the presidency."
Neutral,conservative,MatrumpM,RT @TDie2020: @Alyssa_Milano @senatemajldr Leftwing elitists cheer on lockdowns and the permanent destruction of 25% of America’s small bus…
Neutral,conservative,53percenter2012,4 California Business Owners Share Struggles to Survive Lockdowns https://t.co/YeJdecbmCj #MAGA #tcot #pjnet
Neutral,conservative,petluvers4Trump,RT @TDie2020: @Alyssa_Milano @senatemajldr Leftwing elitists cheer on lockdowns and the permanent destruction of 25% of America’s small bus…
Neutral,conservative,TDie2020,@Alyssa_Milano @senatemajldr Leftwing elitists cheer on lockdowns and the permanent destruction of 25% of America’s… https://t.co/YEH8UQcGGJ
Neutral,conservative,TDie2020,@Alyssa_Milano @senatemajldr Leftwing elitists cheer on lockdowns and the permanent destruction of 25% of America’s… https://t.co/hQnVzRyd4L
Neutral,liberal,Rue_Girl_,@KamalaHarris @JoeBiden I wear a mask. I’m under lockdown 5 weeks now with ZERO UNEMPLOYMENT. Living out of my car… https://t.co/vXRsoO0FgG
Neutral,conservative,J05085369,"RT @jfmcg21: Covid was the central piece to the CCP/NWO/GreatReset plan.  
From Covid every lie started.
From Covid lockdowns sprouted.
Fro…"
Neutral,conservative,speaakn2,"RT @jfmcg21: Covid was the central piece to the CCP/NWO/GreatReset plan.  
From Covid every lie started.
From Covid lockdowns sprouted.
Fro…"
Neutral,conservative,RedhatMaga,"RT @jfmcg21: Covid was the central piece to the CCP/NWO/GreatReset plan.  
From Covid every lie started.
From Covid lockdowns sprouted.
Fro…"
Neutral,conservative,votenickmoutos,"RT @jfmcg21: Covid was the central piece to the CCP/NWO/GreatReset plan.  
From Covid every lie started.
From Covid lockdowns sprouted.
Fro…"
Positive,liberal,AndrewJ99191723,"I’m not here for the followers
#TrumpIsACriminal 
#TrumpVirus 
#WearAMask 
#TrumpIsACompleteFailure 
#BidenHarris2020 
@WhiteHouse #Fuckers"
Positive,liberal,Lisa47105965,RT @barfythecarrot: 🌈American Sexism and idiocy at its finest💙 #sexism #barfy #drbiden #fyp #wearamask #dumptrump #bidenharris2020 #saveame…
Positive,liberal,EugeniaVColon,#WearADamnMask
Positive,liberal,intolerAunt,Who could possibly defend Trump as their champion? He is a monster. #COVID19 #MAGA #MAGA2020 #Trump #WearADamnMask… https://t.co/pJekPAsMVl
Negative,conservative,Joanjwm,#NOMask
Negative,conservative,Larryadam16,"@JoeBiden And we Americans who aren't part of an agenda will resist antimasks, social gatherings , no distancing no vaccines!"
Negative,conservative,realMarkHohe,"@JoeBiden No, no way, #ImpairedJoeBiden, #NoMaskMandates.....

Stick that in your one horse pony.

@JoeBiden @TheDemocrats @GOP"
Negative,conservative,Johnny121T,RT @QueenB4Q1: #UnMaskAmerica #BidenwillneverbePresident #CorruptJoeBiden #ChinaJoe
Negative,conservative,tonikuehl12,@mubazieric @JoeBiden Unless your Joe.  Then you can kiss babies and stick your face into children maskless.
Negative,liberal,SirElkMN,"@AngieHo97224723 @JoeBiden AOC wasn't a hypocrite calling it a hoax, and going maskless. How old are you Russian trolls anyways?"
Negative,liberal,SoulBlossom_Wen,"@justinbaragona Are they MAGA caravans of covid deniers running maskless through Walmart? Otherwise, I don’t give a shit."
Negative,conservative,gregcummins13,"RT @BFlynn06: 15/ because for 2 days the only cars they see for as far as they can see are MAGA. wearing our MAGA hats maskless and proud,…"
Negative,conservative,idlegigi,"RT @BFlynn06: 15/ because for 2 days the only cars they see for as far as they can see are MAGA. wearing our MAGA hats maskless and proud,…"
Negative,liberal,Arriadna,"RT @LRPow79: MAGA, wanna feed a 🏠 full of maskless holiday partygoers on your strict $600 “stimulus” budget? May Ex-Pres ✝️rump &amp; princess…"
Negative,liberal,70Formula,"RT @LRPow79: MAGA, wanna feed a 🏠 full of maskless holiday partygoers on your strict $600 “stimulus” budget? May Ex-Pres ✝️rump &amp; princess…"
Negative,liberal,MBehpour,"RT @LRPow79: MAGA, wanna feed a 🏠 full of maskless holiday partygoers on your strict $600 “stimulus” budget? May Ex-Pres ✝️rump &amp; princess…"
Negative,liberal,Michael16304480,"RT @LRPow79: MAGA, wanna feed a 🏠 full of maskless holiday partygoers on your strict $600 “stimulus” budget? May Ex-Pres ✝️rump &amp; princess…"
