Negative,conservative,skyasylumpilot,#no #nolockdowns #nomorelockdowns #economy
Negative,liberal,goodtroubleme,Twitter locked my account for a tweet that said #ReopenAmerica would mean that people would die en masse from the T… https://t.co/N0G6Zp0QhQ
Negative,conservative,Juniper223,"“Infection.” The Great Awakening?
#NoLockdown"
Negative,conservative,redrepublican8,Omg 👀#COVID19 #nolockdown
Negative,conservative,gemma14485914,That’s for the little people and pheasants.#rulebreakers  #nolockdown  #DemocratsCheat
Positive,liberal,susanadili52,#StayHome
Positive,liberal,susanadili52,#StayHome
Positive,liberal,evil_gop,"And if you're able,
#StayHome !"
Positive,liberal,JueyM148,"Well said
#stayhome"
Positive,liberal,byer_liz,#StayHome don’t engage these idiots
Positive,liberal,byer_liz,#StayHome  ignore trump 😎😷✌️
Positive,liberal,MauraRolls,"RT @Despise45: Please 👏🏼❣️😷 🦠 
☑️ StayHome if you can
☑️ Wear a mask EVERYWHERE 
☑️ Wash your hands frequently 
☑️ Educate others
#COVID19…"
Positive,liberal,nancywa31371553,RT @mattikovler: #StayHomeStaySafe
Positive,liberal,ThomasGambrel2,#WearAMaskSaveALife #WashYourHands #StayHomeSaveLives  #StayHealthy
Positive,liberal,bpizano67,"RT @shashatheitch22: #PresidentElectJoe's #CoronaVirusTaskForce .
Powered by #Science ! 
#WearAMaskSaveALife 😷
#StayHomeSaveLives 
#Sociall…"
Positive,liberal,HuntersLaptop2,"#BidenWasNotElected #LyinBiden
#NationalLockdown #TrumpToldYou 

Prominent Liberal Author: If I'd Known Biden Suppo… https://t.co/CjKcqVVsRD"
Positive,liberal,byer_liz,#stayathome
Positive,liberal,0scar1709,#stayathome  we can’t let trump win by calling Marshal law. Spend the time contacting Georgia’s voters to flip the… https://t.co/RC8g7gbyWb
Neutral,conservative,MiguelAGranda,"RT @rsaydlowski: -Lori Lightfoot broke Chicago’s quarantine rules
-De Blasio broke NYC’s quarantine rules
-Pelosi broke California’s quaran…"
Neutral,liberal,cantwebecivil,His team have all got Coronavirus and are quarantined 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Neutral,conservative,GOGOPclub,@JoeSilverman7 @JoeBiden Zeke would have the entire nation using nursing homes as COVID quarantines.
Neutral,liberal,Cynthia66767366,"RT @StephMillerShow: Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker after…"
Neutral,liberal,ssbn608,"RT @StephMillerShow: Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker after…"
Neutral,liberal,SwmpladySH,"RT @StephMillerShow: Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker after…"
Neutral,liberal,CarlaMoulton3,"RT @StephMillerShow: Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker after…"
Neutral,liberal,Melissa35069685,"RT @StephMillerShow: Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker after…"
Neutral,liberal,StarLasswell1,"RT @LarryOConnor: If you or I go to Delaware, we must quarantine for 14 days before returning to work on DC. But not our annointed politica…"
Neutral,conservative,clarkeygirl16,RT @foxtroopervet: Biden going to lock us up in our homes America. They know what is best for us. Quarantining the healthy.
Neutral,conservative,hkwizard3,RT @foxtroopervet: Biden going to lock us up in our homes America. They know what is best for us. Quarantining the healthy.
Neutral,conservative,alycialeah,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,conservative,terri_gowin,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,conservative,dtaylorjohnson8,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,conservative,daymightbzombie,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,conservative,Joshgalka89,"RT @LarryOConnor: If you or I go to Delaware, we must quarantine for 14 days before returning to work on DC. But not our annointed politica…"
Neutral,liberal,JLB99902,"RT @NYinLA2121: Me: Alexa, translate English to MAGA please.

Alexa: Vice President Pence is quarantining for COVID exposure."
Neutral,liberal,ContraryMeri,"RT @NYinLA2121: Me: Alexa, translate English to MAGA please.

Alexa: Vice President Pence is quarantining for COVID exposure."
Neutral,liberal,brookhouse07,"@KamalaHarris @JoeBiden My neighbor just returned from Italy yesterday. No quarantine, nothing. Out and about today… https://t.co/Yxtg7XRGXB"
Neutral,liberal,evhenjo,"RT @NYinLA2121: Me: Alexa, translate English to MAGA please.

Alexa: Vice President Pence is quarantining for COVID exposure."
Neutral,liberal,Sassyt1274,"RT @KagroX: What a 2020 capper. 

But honestly, if I was him, I’d say I was going into quarantine until Biden was inaugurated. https://t.co…"
Neutral,liberal,StephMillerShow,"Jody Hamilton, host of “From The Bunker” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker aft… https://t.co/wdF6jJJeDt"
Neutral,conservative,vuka84397343,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,conservative,BrungerB,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,conservative,AmazingUSA1,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,liberal,slpage63,"RT @brightday2016: @JoeNBC Due to recent COVID-19 infections, members of the Trump staff will be group quarantining at a local establishmen…"
Neutral,conservative,law_munoz,RT @BrandonLeone: Mayor of DC requires new 14 day quarantine if you travel out of area. She goes to see Biden in Delaware recently and was…
Neutral,conservative,JSKY_AG,RT @BrandonLeone: Mayor of DC requires new 14 day quarantine if you travel out of area. She goes to see Biden in Delaware recently and was…
Neutral,conservative,WantBigHammer,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,Roxanna_Watrous,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,gillyfather,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,skotea73,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,Lessie1962,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,JimsTwitAct,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,patrickknight52,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,Rayz2cents,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,govt45701,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,daily_stir,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,POLLSRFRAUD,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,the_rock967,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,BruceCa47050277,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,liberal,RebelSkeptical,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,dbigfsh,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,claire88676699,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,PinkPrism1,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,Denise4716,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,DianHedrich,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,LVet66,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,PDKhov,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,texasgirlnyc,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,yoelleiva2,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,TheCGModerator,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
Neutral,conservative,ABR15743285,RT @michellemalkin: DC mayor who wants to block citizens in 46 “high risk” states from traveling to DC unless they self-quarantine refuses…
