Negative,conservative,6549lmartin,End the lockdowns so we don’t need the money! #EndTheLockdowns
Positive,liberal,ThesisPi,"#PoeticJustice

#COVID19 #WearAMask2SaveLives #StayHome"
Positive,liberal,laurenskahn,"Supporters of @JoeBiden, please #StayHome &amp; deprive the #covidiots of an audience.

https://t.co/LfXKj521qK"
Positive,liberal,AJPennyfarthing,@socialistdogmom @Coquettishly She sounds awfully charming. Perfect MAGA Madhouse member. #StayHome… https://t.co/xIXlbfJ8bT
Positive,liberal,AmyAyers16,RT @nancylevine: Donald Trump: “It is what it is.” RIP Luke Letlow. #StayAtHome #WearAMask
Neutral,conservative,ZenaTweets2,"RT @BusyDrT: DC @MayorBowser doing what she does best, screwing over her people  #lockdownDC"
Neutral,conservative,DMaigatter,"RT @BusyDrT: DC @MayorBowser doing what she does best, screwing over her people  #lockdownDC"
Neutral,conservative,DiaboliQue_17,"RT @BusyDrT: DC @MayorBowser doing what she does best, screwing over her people  #lockdownDC https://t.co/13JMxOIl1r"
Neutral,conservative,GarysBlues,"@Rebeccapc82 Sorry to hear, my daughter just did too, she has to quarantine but feels fine so far. MAGA 💯🇺🇸"
Neutral,liberal,SallySellers54,RT @2B_Painfree: @SheShe17 @EyeOfTheIdol @itsJeffTiedrich @PhilipRucker @CarolLeonnig Plus Trump's Secret Service should be quarantined for…
Neutral,conservative,StappElizabeth,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,Bevlyn51,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,ArchKennedy,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,poodlelove55,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,Sundncefn,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,RainNlibtears,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,TCButz13,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,darhar981,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,marsgirl63,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,Margare04323327,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,conservative,CharlesVanCott,"RT @LadyLibertyInEx: To those cheering the “effective” way China is handling COVID-19 quarantines...

...and attacking President Trump for…"
Neutral,liberal,JustBee14621318,"RT @bluevoter1: .@HawleyMO attended super-spreader events without a mask and refused to quarantine afterward.

@HawleyMO doesn't mind that…"
Neutral,liberal,TubbytobyLanier,"@KwikWarren Doug Jones is in quarantine. He tested positive for Covid, so he won’t be able to cast his last vote in… https://t.co/Qs0Sxuq11k"
Neutral,liberal,jazmin0809,"Wait — wasn’t you the Rep caught on video bragging about not following quarantine since returning from FL? 

And di… https://t.co/uCft8Nevmk"
Neutral,conservative,lilmikesf,Lame Duck Bama Dem Senator To Miss Crucial Defense Authorization Veto Override Vote Due To A Family COVID Quarantin… https://t.co/6t5n5OyIZL
Neutral,liberal,squirrelpalooza,"@JoeBiden We need a national lockdown,  asshole."
Neutral,conservative,AnnieGetYourG16,Lol fuckard has his timeline on lockdown 🤣🤣🤣
Neutral,conservative,cliffdweller9,@JadaVictoria7 @KamalaHarris @JoeBiden LA is on lockdown
Neutral,conservative,KimKIrvine,Screw the lockdowns for a survival rate of 99.8%!
Neutral,conservative,Tiffany95058402,@ShelleyFrost40 @JoeBiden More lockdowns and mask wearing how exciting
Neutral,conservative,bridecampbell1,Refuse lockdowns.  Do it in huge numbers.  All will be well.
Neutral,conservative,stewonthis1,Mask mandates. Lockdowns. And open boarders? Pure insanity.
Neutral,conservative,CllrBSilvester,"No.
@MattHancock made a statement about yet further #Lockdowns and MPs questioned him about it."
Neutral,liberal,mvsaaan,@JoeBiden go into lockdown nobody will hate u for it
Neutral,liberal,Byron_Scott44,@JoeBiden California numbers are spiking and they have the most lockdown and mask mandates.
Neutral,liberal,HuersenVan,I always wonder why one would vote a party that refuses to help you out financially during a lockdown !
Neutral,conservative,MagaPatriot00,@HollyKluck @JoeBiden @blueninety90 Explain how the states with the most restrictions and lockdowns have more cases and more deaths.
Neutral,conservative,tackmethen,RT @DavidLevan15: @jaycee1001 You need a vote in parliament for a lockdown. You don't for Tier 4. Get it?
Neutral,conservative,GBaddmann,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,Richard69761839,RT @DavidLevan15: @jaycee1001 You need a vote in parliament for a lockdown. You don't for Tier 4. Get it?
Neutral,conservative,GarysBlues,"The  Lockdown precedent is set for Slavery, it must be Stopped IMMEDIATELY!!
MAGA 💯 🇺🇸"
Neutral,conservative,mobongofury,"It's past that point now. Lockdown or not, DC will soon be descended on by a lot of patriots."
Neutral,conservative,EOLeinberger,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,Nana21712443,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,HalsteadPeg,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,TonyBer55,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,LottaCats454,RT @Algerwins: The PCR tests used to justify endless lockdowns are more fraudulent than the election...
Neutral,conservative,Datagramma1,@HSRetoucher So why was Biden going to extend the covid lockdowns?  You would think he would drop it right away.
Neutral,conservative,mikk1of3,@ashleykatebelI @_the_benjamin @Jinchuriki1987 @TomWatsonKanata @JoeBiden They also have mask mandates and lockdowns in effect.
Neutral,conservative,TMB3000,RT @robert_hess71: @JohnCornyn @PeriniRanch Must be nice to afford that while millions of Americans are suffering from these lockdowns. You…
Neutral,conservative,BamaGirl1230,"If you want to be in lockdown forever, lose your job, your business and be ALONE, separated from your family, VOTE DEMOCRAT."
Neutral,liberal,ghostcode24,RT @AssumedGamer: @pattonoswalt Lockdowns do destroy livelihoods. Which is why the govt and citizens should have taken it seriously in Marc…
Neutral,conservative,TommyPrather4,RT @AnnieGetYourG16: Lol fuckard has his timeline on lockdown 🤣🤣🤣 https://t.co/O2jGYjOVGf
Neutral,conservative,BeachBitcoin,"@Ragnarly The left would want businesses to open If Trump had been pro-lockdown from the start. Sad, but true."
Neutral,conservative,Jia_Monte,"RT @kylenabecker: @JoeBiden You cannot prove any of this. In fact, the states with the strictest lockdowns have the worst mortality figures…"
Neutral,conservative,mellon_pete,"RT @kylenabecker: @JoeBiden You cannot prove any of this. In fact, the states with the strictest lockdowns have the worst mortality figures…"
Neutral,conservative,Barbaraacatanz2,"RT @kylenabecker: @JoeBiden You cannot prove any of this. In fact, the states with the strictest lockdowns have the worst mortality figures…"
Neutral,conservative,Mmarty1230,"RT @kylenabecker: @JoeBiden You cannot prove any of this. In fact, the states with the strictest lockdowns have the worst mortality figures…"
