Sentiment,User,Post Content
Positive,octavia324,Truth. Another good reason to #StayAtHome Be safe out there...
Positive,CJNWrites,@gore_won I saw one family like that in Winco today. It’s called a Trump supporter. @realDonaldTrump @JoeBiden #WearAMask #Stayathome
Neutral,MichaelJStern1,Will he be quarantining with Mellissa Carone?
Neutral,Jonziwels,Rudy was whispering to her. She I guess is quarantined.👀👀👀
Neutral,kachelme1,"The poor thing. But back to practical life, is she in quarantine."
Neutral,janettewms,Neither.  Want the pandemic to go away. I have been quarantined so long.
Neutral,kachelme1,"Is Sidney Powell in quarantine, or is she running around infecting court rooms?"
Neutral,masg66,"RT @JDiamond1: Jenna, do you plan to follow CDC guidelines and quarantine?"
Neutral,Trumpgot2go,RT @williamlegate: Trump's entire legal team must quarantine for 2 weeks - NO EXCEPTIONS!
Neutral,indep_voter2020,@JennaEllisEsq You should be in quarantine after hanging around Rudy all the time.  You're losing all the frivilous Trump lawsuits anyway.
Neutral,BrendaWeese,RT @williamlegate: Trump's entire legal team must quarantine for 2 weeks - NO EXCEPTIONS!
Neutral,Multijo1,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,CrazyBob48,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,justkat54,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,The_Lady_Red,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,MissK_HAK57,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,stephsanola,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,FinchHaven,RT @nancycordes: “...in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quarantined for 14 days.…
Neutral,Ginny20000,"RT @TheDemCoalition: ""It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persu…"
Neutral,BilboBaggins_67,"RT @TheDemCoalition: ""It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persu…"
Neutral,bobike8,"RT @TheDemCoalition: ""It would be ironic indeed if Rudy managed to put in quarantine the very state legislators he had been trying to persu…"
